Country,Year,Sex,Age <5,Age 5-14,Age 15-24,Age 25-34,Age 35-44,Age 45-54,Age 55-64,Age >64
"United Kingdom, England and Wales",2010,M,1763739.0,3180895.0,3747855.0,3671309.0,3906106.0,3726113.0,3186780.0,4045748.0
"United Kingdom, England and Wales",2010,F,1676928.0,3040778.0,3536170.0,3562903.0,3951912.0,3811668.0,3312885.0,5118686.0
"United Kingdom, England and Wales",2011,M,1805260.0,3188587.0,3761368.0,3772608.0,3824459.0,3805644.0,3193687.0,4146769.0
"United Kingdom, England and Wales",2011,F,1714170.0,3043357.0,3535011.0,3628968.0,3860342.0,3897817.0,3323253.0,5205444.0
"United Kingdom, England and Wales",2012,M,1829072.0,3292197.0,3730541.0,3806187.0,3796383.0,3897719.0,3174489.0,4316796.0
"United Kingdom, England and Wales",2012,F,1744133.0,3138049.0,3589826.0,3824375.0,3851457.0,3975055.0,3275927.0,5325590.0
"United Kingdom, England and Wales",2013,M,1840511.0,3330126.0,3710464.0,3858683.0,3742072.0,3943661.0,3165951.0,4457728.0
"United Kingdom, England and Wales",2013,F,1752396.0,3174154.0,3557947.0,3879010.0,3789024.0,4030159.0,3268262.0,5448081.0
"United Kingdom, England and Wales",2014,M,1848819.0,3371875.0,3705247.0,3893924.0,3712711.0,3987523.0,3188220.0,4586192.0
"United Kingdom, England and Wales",2014,F,1759813.0,3214960.0,3538149.0,3905840.0,3755000.0,4081599.0,3292519.0,5566263.0
"United Kingdom, England and Wales",2015,M,1850466.0,3431053.0,3689438.0,3935293.0,3713542.0,4017466.0,3231000.0,4686589.0
"United Kingdom, England and Wales",2015,F,1760136.0,3271461.0,3516313.0,3927723.0,3754387.0,4116650.0,3334140.0,5649756.0
"United Kingdom, England and Wales",2016,M,1846328.0,3507431.0,3659770.0,3993125.0,3706239.0,4043747.0,3296060.0,4782258.0
"United Kingdom, England and Wales",2016,F,1755979.0,3341011.0,3473164.0,3951774.0,3742256.0,4147050.0,3399805.0,5735220.0
"United Kingdom, Northern Ireland",1950,M,72500.0,125000.0,113200.0,102100.0,80600.0,62200.0,54800.0,56700.0
"United Kingdom, Northern Ireland",1950,F,69200.0,119800.0,113700.0,108300.0,91000.0,73300.0,60200.0,66700.0
"United Kingdom, Northern Ireland",1951,M,70600.0,123000.0,104100.0,92600.0,88500.0,74900.0,53300.0,60700.0
"United Kingdom, Northern Ireland",1951,F,67200.0,117900.0,105300.0,98200.0,94600.0,82300.0,63400.0,74200.0
"United Kingdom, Northern Ireland",1952,M,71000.0,126000.0,104300.0,90900.0,87400.0,75400.0,54300.0,60200.0
"United Kingdom, Northern Ireland",1952,F,67400.0,120700.0,104800.0,97400.0,93300.0,82600.0,64500.0,74300.0
"United Kingdom, Northern Ireland",1953,M,70800.0,128500.0,106900.0,91400.0,86100.0,76400.0,54900.0,60100.0
"United Kingdom, Northern Ireland",1953,F,66800.0,123300.0,105100.0,98000.0,91900.0,83500.0,65300.0,75100.0
"United Kingdom, Northern Ireland",1954,M,70300.0,129600.0,107000.0,90000.0,84700.0,77500.0,56800.0,60200.0
"United Kingdom, Northern Ireland",1954,F,66500.0,124900.0,104900.0,98000.0,90600.0,84300.0,66000.0,76000.0
"United Kingdom, Northern Ireland",1955,M,70200.0,132800.0,108000.0,88800.0,85100.0,77700.0,57500.0,59100.0
"United Kingdom, Northern Ireland",1955,F,66200.0,127000.0,104700.0,98000.0,90900.0,84700.0,67300.0,75800.0
"United Kingdom, Northern Ireland",1956,M,70400.0,134500.0,108400.0,86500.0,84400.0,78100.0,59500.0,59100.0
"United Kingdom, Northern Ireland",1956,F,66300.0,128700.0,103600.0,96200.0,90200.0,84700.0,69100.0,76900.0
"United Kingdom, Northern Ireland",1957,M,71200.0,135200.0,107600.0,85100.0,83600.0,79100.0,60400.0,59100.0
"United Kingdom, Northern Ireland",1957,F,66900.0,129500.0,103200.0,94500.0,89600.0,86000.0,69900.0,77600.0
"United Kingdom, Northern Ireland",1958,M,71900.0,135400.0,110200.0,83700.0,82600.0,79800.0,61200.0,58800.0
"United Kingdom, Northern Ireland",1958,F,67600.0,129200.0,104600.0,92800.0,88600.0,87000.0,70800.0,78100.0
"United Kingdom, Northern Ireland",1959,M,72700.0,135200.0,113800.0,81400.0,81800.0,80400.0,62200.0,58200.0
"United Kingdom, Northern Ireland",1959,F,68600.0,128700.0,106600.0,92000.0,88600.0,87300.0,71800.0,78400.0
"United Kingdom, Northern Ireland",1960,M,74500.0,135600.0,116900.0,81400.0,80900.0,81000.0,63100.0,58500.0
"United Kingdom, Northern Ireland",1960,F,70000.0,128900.0,109100.0,91400.0,88200.0,88100.0,72800.0,79400.0
"United Kingdom, Northern Ireland",1961,M,75700.0,136200.0,107800.0,82800.0,85700.0,81600.0,64300.0,61600.0
"United Kingdom, Northern Ireland",1961,F,71700.0,129300.0,107500.0,88400.0,90500.0,87100.0,74400.0,82800.0
"United Kingdom, Northern Ireland",1962,M,76600.0,135900.0,110700.0,82500.0,86200.0,80700.0,64900.0,62000.0
"United Kingdom, Northern Ireland",1962,F,72800.0,128900.0,110400.0,87600.0,91100.0,86300.0,74700.0,84100.0
"United Kingdom, Northern Ireland",1963,M,77900.0,136500.0,114800.0,81900.0,86200.0,80000.0,65700.0,62000.0
"United Kingdom, Northern Ireland",1963,F,73600.0,129300.0,113900.0,87000.0,91300.0,85400.0,75200.0,85300.0
"United Kingdom, Northern Ireland",1964,M,79700.0,137000.0,118100.0,81700.0,85400.0,80000.0,66600.0,62500.0
"United Kingdom, Northern Ireland",1964,F,75200.0,129800.0,116700.0,86900.0,91200.0,85000.0,75800.0,86400.0
"United Kingdom, Northern Ireland",1965,M,81100.0,137900.0,120500.0,82200.0,84100.0,80700.0,67100.0,62700.0
"United Kingdom, Northern Ireland",1965,F,76500.0,130700.0,119300.0,86400.0,90300.0,85500.0,75900.0,88100.0
"United Kingdom, Northern Ireland",1966,M,81900.0,139500.0,123700.0,80800.0,82300.0,81000.0,67900.0,63000.0
"United Kingdom, Northern Ireland",1966,F,77000.0,132500.0,121900.0,85800.0,89100.0,85500.0,76500.0,89600.0
"United Kingdom, Northern Ireland",1967,M,83400.0,144800.0,116000.0,84900.0,82900.0,80900.0,69100.0,65000.0
"United Kingdom, Northern Ireland",1967,F,78300.0,137000.0,116400.0,87200.0,88500.0,85800.0,78500.0,92300.0
"United Kingdom, Northern Ireland",1968,M,83700.0,147400.0,117200.0,85800.0,82200.0,81000.0,69700.0,65600.0
"United Kingdom, Northern Ireland",1968,F,78400.0,139500.0,117100.0,88300.0,87300.0,86000.0,79100.0,93700.0
"United Kingdom, Northern Ireland",1969,M,83200.0,150200.0,118400.0,86800.0,81400.0,80600.0,70700.0,66500.0
"United Kingdom, Northern Ireland",1969,F,78100.0,142200.0,117900.0,89800.0,86100.0,85800.0,79600.0,95200.0
"United Kingdom, Northern Ireland",1970,M,82300.0,152900.0,122400.0,88300.0,81000.0,80400.0,70900.0,66800.0
"United Kingdom, Northern Ireland",1970,F,77600.0,144600.0,119000.0,90800.0,85300.0,85600.0,79800.0,96300.0
"United Kingdom, Northern Ireland",1971,M,81800.0,155700.0,126900.0,90000.0,81500.0,80700.0,71000.0,67400.0
"United Kingdom, Northern Ireland",1971,F,77000.0,146400.0,117700.0,90700.0,84300.0,85400.0,79400.0,98100.0
"United Kingdom, Northern Ireland",1972,M,80600.0,158000.0,131500.0,93200.0,82300.0,81200.0,70300.0,67700.0
"United Kingdom, Northern Ireland",1972,F,75500.0,148700.0,119600.0,92600.0,84000.0,86100.0,78700.0,99400.0
"United Kingdom, Northern Ireland",1973,M,76800.0,157900.0,128600.0,102000.0,82400.0,81200.0,69200.0,67600.0
"United Kingdom, Northern Ireland",1973,F,72100.0,148100.0,116700.0,96000.0,84100.0,86100.0,77600.0,100700.0
"United Kingdom, Northern Ireland",1974,M,74800.0,158600.0,129700.0,102900.0,82600.0,80700.0,68800.0,67900.0
"United Kingdom, Northern Ireland",1974,F,69900.0,148600.0,117800.0,96400.0,83800.0,86000.0,76900.0,101500.0
"United Kingdom, Northern Ireland",1975,M,71800.0,158200.0,129000.0,102900.0,82200.0,79200.0,69200.0,68000.0
"United Kingdom, Northern Ireland",1975,F,66800.0,148200.0,118400.0,96300.0,83000.0,84800.0,76800.0,102400.0
"United Kingdom, Northern Ireland",1976,M,69800.0,157200.0,134000.0,103600.0,81500.0,77700.0,69400.0,68400.0
"United Kingdom, Northern Ireland",1976,F,64500.0,147500.0,121200.0,96700.0,82300.0,84000.0,76600.0,103700.0
"United Kingdom, Northern Ireland",1977,M,67400.0,156400.0,136300.0,103900.0,82200.0,76800.0,69300.0,68800.0
"United Kingdom, Northern Ireland",1977,F,62500.0,146300.0,124400.0,96600.0,82600.0,82800.0,76500.0,104600.0
"United Kingdom, Northern Ireland",1978,M,65300.0,154700.0,139700.0,103900.0,84000.0,76100.0,68700.0,69500.0
"United Kingdom, Northern Ireland",1978,F,61300.0,144400.0,127100.0,96100.0,83900.0,82100.0,76100.0,105900.0
"United Kingdom, Northern Ireland",1979,M,64900.0,150600.0,143500.0,103200.0,85700.0,75200.0,68500.0,71700.0
"United Kingdom, Northern Ireland",1979,F,61700.0,140700.0,130200.0,96400.0,85000.0,81400.0,76000.0,108600.0
"United Kingdom, Northern Ireland",1980,M,66200.0,146700.0,146500.0,102700.0,87000.0,74500.0,68200.0,71900.0
"United Kingdom, Northern Ireland",1980,F,63000.0,137600.0,132900.0,97300.0,86500.0,80900.0,75800.0,109600.0
"United Kingdom, Northern Ireland",1981,M,67900.0,144900.0,140400.0,101800.0,86800.0,73500.0,66800.0,74500.0
"United Kingdom, Northern Ireland",1981,F,65000.0,136800.0,130300.0,98200.0,87900.0,78700.0,76200.0,113200.0
"United Kingdom, Northern Ireland",1982,M,68100.0,141000.0,141900.0,101700.0,88300.0,73600.0,67600.0,74500.0
"United Kingdom, Northern Ireland",1982,F,65500.0,133500.0,132100.0,98400.0,89400.0,78600.0,76800.0,113400.0
"United Kingdom, Northern Ireland",1983,M,68700.0,137800.0,143100.0,102900.0,89900.0,74000.0,68100.0,74400.0
"United Kingdom, Northern Ireland",1983,F,65800.0,131000.0,133800.0,99700.0,91200.0,78600.0,77500.0,113900.0
"United Kingdom, Northern Ireland",1984,M,68900.0,135700.0,143200.0,104500.0,91300.0,74400.0,68300.0,75000.0
"United Kingdom, Northern Ireland",1984,F,65700.0,129000.0,135100.0,101900.0,92500.0,78900.0,77700.0,115000.0
"United Kingdom, Northern Ireland",1985,M,68800.0,134600.0,142700.0,106800.0,93000.0,74700.0,67900.0,76400.0
"United Kingdom, Northern Ireland",1985,F,65400.0,128000.0,135400.0,104500.0,94000.0,78800.0,77500.0,116700.0
"United Kingdom, Northern Ireland",1986,M,68900.0,133700.0,141700.0,109100.0,94700.0,75100.0,67500.0,77400.0
"United Kingdom, Northern Ireland",1986,F,65300.0,127100.0,135300.0,107500.0,95600.0,78800.0,77200.0,118300.0
"United Kingdom, Northern Ireland",1987,M,69600.0,132900.0,140800.0,111600.0,95800.0,76100.0,67100.0,78800.0
"United Kingdom, Northern Ireland",1987,F,65500.0,126700.0,133900.0,110200.0,96600.0,79400.0,76700.0,120100.0
"United Kingdom, Northern Ireland",1988,M,69600.0,131900.0,138200.0,113200.0,96400.0,77900.0,67100.0,79600.0
"United Kingdom, Northern Ireland",1988,F,65700.0,126000.0,131900.0,112500.0,97000.0,80800.0,76300.0,121400.0
"United Kingdom, Northern Ireland",1989,M,69100.0,131600.0,135700.0,115100.0,97000.0,79700.0,66900.0,80800.0
"United Kingdom, Northern Ireland",1989,F,65000.0,125900.0,129400.0,115200.0,97500.0,82600.0,75800.0,122900.0
"United Kingdom, Northern Ireland",1990,M,68200.0,132000.0,133000.0,116900.0,98000.0,81600.0,66800.0,81500.0
"United Kingdom, Northern Ireland",1990,F,64600.0,126100.0,126700.0,118300.0,98200.0,84400.0,75400.0,123800.0
"United Kingdom, Northern Ireland",1991,M,67800.0,132800.0,131400.0,118600.0,99500.0,83200.0,66900.0,82900.0
"United Kingdom, Northern Ireland",1991,F,64100.0,127000.0,125000.0,121300.0,100100.0,85900.0,75200.0,125300.0
"United Kingdom, Northern Ireland",1992,M,67300.0,134300.0,132200.0,121700.0,100800.0,85500.0,67400.0,83900.0
"United Kingdom, Northern Ireland",1992,F,63800.0,128400.0,124100.0,123500.0,101300.0,88200.0,75300.0,126800.0
"United Kingdom, Northern Ireland",1993,M,66400.0,135500.0,132200.0,123800.0,102200.0,87700.0,68100.0,84600.0
"United Kingdom, Northern Ireland",1993,F,63000.0,129300.0,123500.0,125500.0,102900.0,90500.0,75400.0,127700.0
"United Kingdom, Northern Ireland",1994,M,65300.0,136200.0,130900.0,126400.0,103500.0,89400.0,68700.0,84900.0
"United Kingdom, Northern Ireland",1994,F,62200.0,129600.0,122200.0,127300.0,105000.0,92100.0,75600.0,128400.0
"United Kingdom, Northern Ireland",1995,M,64200.0,135900.0,129300.0,127300.0,105500.0,91500.0,69200.0,85800.0
"United Kingdom, Northern Ireland",1995,F,61300.0,129300.0,121000.0,128200.0,107400.0,94100.0,75400.0,129300.0
"United Kingdom, Northern Ireland",1996,M,63500.0,136200.0,128200.0,130200.0,107900.0,93700.0,70000.0,86600.0
"United Kingdom, Northern Ireland",1996,F,60700.0,129500.0,120700.0,129600.0,110300.0,96100.0,75700.0,130200.0
"United Kingdom, Northern Ireland",1997,M,62600.0,136700.0,127600.0,131400.0,110800.0,94900.0,71200.0,87400.0
"United Kingdom, Northern Ireland",1997,F,60000.0,129800.0,119500.0,129500.0,114200.0,97200.0,76600.0,130700.0
"United Kingdom, Northern Ireland",1998,M,62200.0,136500.0,125800.0,132100.0,113400.0,95900.0,73400.0,88100.0
"United Kingdom, Northern Ireland",1998,F,59500.0,129700.0,118100.0,129400.0,116900.0,98000.0,78300.0,131400.0
"United Kingdom, Northern Ireland",1999,M,61600.0,135500.0,123600.0,130900.0,115900.0,96700.0,75600.0,88600.0
"United Kingdom, Northern Ireland",1999,F,58600.0,129000.0,117000.0,127900.0,120100.0,98700.0,80300.0,131400.0
"United Kingdom, Northern Ireland",2000,M,60953.0,134509.0,123256.0,129951.0,118799.0,97567.0,77538.0,89474.0
"United Kingdom, Northern Ireland",2000,F,57711.0,128295.0,116589.0,126273.0,123657.0,99261.0,82339.0,131603.0
"United Kingdom, Northern Ireland",2001,M,59075.0,130910.0,121594.0,119923.0,121553.0,100266.0,79336.0,91772.0
"United Kingdom, Northern Ireland",2001,F,55674.0,124385.0,118668.0,122890.0,126478.0,100865.0,83736.0,132194.0
"United Kingdom, Northern Ireland",2002,M,57840.0,129880.0,123691.0,117360.0,123301.0,101331.0,81785.0,93668.0
"United Kingdom, Northern Ireland",2002,F,54671.0,123488.0,119400.0,120364.0,128141.0,101812.0,86228.0,133681.0
"United Kingdom, Northern Ireland",2003,M,56808.0,128580.0,125990.0,114900.0,124390.0,102900.0,83850.0,95405.0
"United Kingdom, Northern Ireland",2003,F,53824.0,121960.0,120160.0,117800.0,129210.0,103550.0,88580.0,134745.0
"United Kingdom, Northern Ireland",2004,M,56113.0,127057.0,127848.0,112685.0,125288.0,104240.0,85906.0,97354.0
"United Kingdom, Northern Ireland",2004,F,52977.0,120806.0,121733.0,116093.0,130370.0,105363.0,90430.0,136059.0
"United Kingdom, Northern Ireland",2005,M,56545.0,125703.0,129679.0,112871.0,126251.0,106323.0,87881.0,99007.0
"United Kingdom, Northern Ireland",2005,F,53603.0,119223.0,123486.0,115305.0,131172.0,107700.0,92401.0,137258.0
"United Kingdom, Northern Ireland",2006,M,57407.0,124134.0,132177.0,113427.0,126818.0,108710.0,89844.0,100887.0
"United Kingdom, Northern Ireland",2006,F,54728.0,117577.0,125520.0,115211.0,131859.0,110794.0,94066.0,138460.0
"United Kingdom, Northern Ireland",2007,M,59246.0,122502.0,133719.0,114444.0,126841.0,110998.0,91174.0,103076.0
"United Kingdom, Northern Ireland",2007,F,56063.0,116303.0,126776.0,116876.0,131849.0,113891.0,95161.0,140229.0
"United Kingdom, Northern Ireland",2008,M,61213.0,121464.0,132544.0,117357.0,126542.0,113535.0,92174.0,106037.0
"United Kingdom, Northern Ireland",2008,F,58114.0,115063.0,126913.0,117986.0,130836.0,116817.0,95666.0,142742.0
"United Kingdom, Northern Ireland",2009,M,62670.0,120760.0,131817.0,119575.0,125443.0,115951.0,93179.0,109214.0
"United Kingdom, Northern Ireland",2009,F,59651.0,114128.0,125814.0,119864.0,129278.0,120134.0,96152.0,145266.0
"United Kingdom, Northern Ireland",2010,M,63681.0,120076.0,128654.0,122872.0,124061.0,118385.0,94230.0,112435.0
"United Kingdom, Northern Ireland",2010,F,60570.0,113455.0,124092.0,122418.0,126961.0,122843.0,96597.0,148062.0
"United Kingdom, Northern Ireland",2011,M,64543.0,118166.0,127155.0,120160.0,123922.0,123440.0,96223.0,115713.0
"United Kingdom, Northern Ireland",2011,F,61551.0,112003.0,122899.0,125564.0,128832.0,126362.0,97736.0,150049.0
"United Kingdom, Northern Ireland",2012,M,65147.0,118184.0,126377.0,121049.0,121602.0,125177.0,97546.0,119466.0
"United Kingdom, Northern Ireland",2012,F,62177.0,111796.0,121616.0,126130.0,126728.0,128556.0,98730.0,153353.0
"United Kingdom, Northern Ireland",2013,M,64699.0,118869.0,125036.0,121023.0,118874.0,126494.0,99182.0,122968.0
"United Kingdom, Northern Ireland",2013,F,61974.0,112613.0,120176.0,126213.0,124760.0,130314.0,100364.0,156166.0
"United Kingdom, Northern Ireland",2014,M,64213.0,120080.0,124403.0,121707.0,117249.0,127382.0,101015.0,126662.0
"United Kingdom, Northern Ireland",2014,F,61568.0,113719.0,119142.0,126092.0,123853.0,131859.0,102300.0,159254.0
"United Kingdom, Northern Ireland",2015,M,63979.0,121370.0,123626.0,122207.0,116952.0,128068.0,102919.0,130008.0
"United Kingdom, Northern Ireland",2015,F,61337.0,115315.0,117526.0,125748.0,123459.0,132787.0,104504.0,161816.0
"United Kingdom, Northern Ireland",2016,M,64023.0,123393.0,121923.0,122528.0,116593.0,128109.0,105263.0,133381.0
"United Kingdom, Northern Ireland",2016,F,60746.0,117443.0,115194.0,125347.0,123123.0,133280.0,107417.0,164374.0
"United Kingdom, Scotland",1950,M,238400.0,397600.0,361700.0,356000.0,365000.0,305400.0,214700.0,215500.0
"United Kingdom, Scotland",1950,F,227600.0,386100.0,381800.0,372500.0,385400.0,344500.0,271200.0,291300.0
"United Kingdom, Scotland",1951,M,241900.0,399500.0,346900.0,353000.0,357000.0,311600.0,213900.0,214900.0
"United Kingdom, Scotland",1951,F,230500.0,387200.0,380300.0,372400.0,379800.0,348100.0,272500.0,292900.0
"United Kingdom, Scotland",1952,M,229800.0,411500.0,340300.0,356000.0,350800.0,317300.0,215600.0,215500.0
"United Kingdom, Scotland",1952,F,218900.0,398200.0,375900.0,373900.0,373900.0,350100.0,275900.0,297300.0
"United Kingdom, Scotland",1953,M,224100.0,418200.0,334300.0,361700.0,340400.0,324300.0,217400.0,215600.0
"United Kingdom, Scotland",1953,F,213100.0,404200.0,370800.0,377300.0,363900.0,353800.0,279300.0,301700.0
"United Kingdom, Scotland",1954,M,221300.0,424100.0,328700.0,366000.0,329500.0,330300.0,220700.0,215800.0
"United Kingdom, Scotland",1954,F,210600.0,408600.0,367000.0,380200.0,354200.0,357300.0,283100.0,306200.0
"United Kingdom, Scotland",1955,M,220300.0,428800.0,327800.0,358500.0,332400.0,332700.0,226500.0,214300.0
"United Kingdom, Scotland",1955,F,210300.0,412200.0,363400.0,371400.0,357800.0,358100.0,288700.0,308300.0
"United Kingdom, Scotland",1956,M,221100.0,434400.0,324400.0,352400.0,331900.0,334500.0,232600.0,214400.0
"United Kingdom, Scotland",1956,F,211600.0,416500.0,358200.0,364600.0,357900.0,358800.0,293700.0,312700.0
"United Kingdom, Scotland",1957,M,225000.0,436000.0,322600.0,344900.0,330500.0,335100.0,238500.0,215500.0
"United Kingdom, Scotland",1957,F,214800.0,417500.0,355100.0,357400.0,356900.0,359300.0,298000.0,317800.0
"United Kingdom, Scotland",1958,M,229100.0,437300.0,330600.0,340500.0,327800.0,334600.0,244200.0,214900.0
"United Kingdom, Scotland",1958,F,218800.0,417900.0,356900.0,351800.0,353400.0,359500.0,301900.0,321500.0
"United Kingdom, Scotland",1959,M,233400.0,438700.0,338900.0,336300.0,326800.0,334200.0,250200.0,214100.0
"United Kingdom, Scotland",1959,F,223000.0,419100.0,360000.0,346900.0,349800.0,360200.0,305900.0,325200.0
"United Kingdom, Scotland",1960,M,237500.0,441700.0,343700.0,330700.0,323900.0,332500.0,256500.0,215200.0
"United Kingdom, Scotland",1960,F,226200.0,421600.0,360700.0,341700.0,345100.0,359700.0,309400.0,331100.0
"United Kingdom, Scotland",1961,M,240300.0,445000.0,348600.0,323400.0,323800.0,327400.0,261700.0,215200.0
"United Kingdom, Scotland",1961,F,229700.0,424700.0,361300.0,335200.0,344000.0,355900.0,312300.0,335600.0
"United Kingdom, Scotland",1962,M,244700.0,435900.0,363500.0,321900.0,325900.0,320900.0,266800.0,215200.0
"United Kingdom, Scotland",1962,F,232900.0,415700.0,370600.0,333000.0,345200.0,349700.0,315200.0,340600.0
"United Kingdom, Scotland",1963,M,246800.0,433600.0,370600.0,320300.0,329700.0,311300.0,272500.0,215000.0
"United Kingdom, Scotland",1963,F,234400.0,413400.0,374000.0,331300.0,347700.0,340600.0,319000.0,345100.0
"United Kingdom, Scotland",1964,M,247800.0,434000.0,373700.0,317200.0,332600.0,301200.0,277500.0,217100.0
"United Kingdom, Scotland",1964,F,235500.0,413700.0,374100.0,328600.0,349400.0,331500.0,322500.0,352000.0
"United Kingdom, Scotland",1965,M,249000.0,436300.0,374300.0,314200.0,324700.0,302900.0,279400.0,220300.0
"United Kingdom, Scotland",1965,F,236500.0,415900.0,373700.0,324800.0,340700.0,333900.0,324100.0,359200.0
"United Kingdom, Scotland",1966,M,246900.0,440200.0,375200.0,308400.0,318800.0,302300.0,281200.0,223300.0
"United Kingdom, Scotland",1966,F,233700.0,419700.0,373100.0,319100.0,334100.0,333400.0,325400.0,365800.0
"United Kingdom, Scotland",1967,M,244200.0,446700.0,375300.0,305000.0,313300.0,301600.0,281900.0,228200.0
"United Kingdom, Scotland",1967,F,231200.0,424800.0,371200.0,314500.0,328200.0,332500.0,326000.0,373500.0
"United Kingdom, Scotland",1968,M,240400.0,452700.0,376900.0,304700.0,309500.0,299000.0,281800.0,232700.0
"United Kingdom, Scotland",1968,F,227900.0,430200.0,371600.0,313500.0,323800.0,329100.0,326200.0,380100.0
"United Kingdom, Scotland",1969,M,236500.0,458400.0,380700.0,305900.0,305300.0,297500.0,281500.0,237000.0
"United Kingdom, Scotland",1969,F,223500.0,435900.0,374100.0,313400.0,319300.0,325500.0,326600.0,387300.0
"United Kingdom, Scotland",1970,M,231000.0,464100.0,387100.0,305900.0,302000.0,295300.0,280200.0,241300.0
"United Kingdom, Scotland",1970,F,218200.0,441300.0,379200.0,311400.0,315700.0,321400.0,326000.0,393800.0
"United Kingdom, Scotland",1971,M,227100.0,465800.0,392800.0,305300.0,297600.0,296300.0,276100.0,246100.0
"United Kingdom, Scotland",1971,F,214700.0,442900.0,385400.0,309800.0,312100.0,321500.0,321800.0,401900.0
"United Kingdom, Scotland",1972,M,219600.0,467600.0,387600.0,316800.0,294100.0,297500.0,270600.0,249400.0
"United Kingdom, Scotland",1972,F,208000.0,444300.0,380300.0,318800.0,308600.0,322200.0,316500.0,408300.0
"United Kingdom, Scotland",1973,M,212200.0,467500.0,391000.0,323600.0,292600.0,301300.0,262300.0,253800.0
"United Kingdom, Scotland",1973,F,200600.0,444500.0,382900.0,324900.0,306300.0,325200.0,307900.0,415300.0
"United Kingdom, Scotland",1974,M,202900.0,467300.0,398500.0,333300.0,292100.0,305600.0,254300.0,258500.0
"United Kingdom, Scotland",1974,F,192200.0,444400.0,389700.0,332400.0,304800.0,328000.0,300000.0,422300.0
"United Kingdom, Scotland",1975,M,192900.0,464200.0,400900.0,338300.0,289900.0,299000.0,256900.0,261900.0
"United Kingdom, Scotland",1975,F,182600.0,440400.0,390400.0,336200.0,301500.0,320600.0,302600.0,428000.0
"United Kingdom, Scotland",1976,M,183700.0,460300.0,408500.0,346100.0,287900.0,295300.0,257200.0,264500.0
"United Kingdom, Scotland",1976,F,173900.0,436800.0,397100.0,343000.0,299100.0,315600.0,302600.0,433500.0
"United Kingdom, Scotland",1977,M,173900.0,453200.0,418100.0,351500.0,287700.0,291600.0,257600.0,267100.0
"United Kingdom, Scotland",1977,F,164000.0,430000.0,404300.0,347400.0,297400.0,311200.0,302200.0,438100.0
"United Kingdom, Scotland",1978,M,167000.0,442400.0,426000.0,355100.0,289700.0,288700.0,255800.0,270000.0
"United Kingdom, Scotland",1978,F,158200.0,419200.0,409900.0,350000.0,298300.0,307700.0,299500.0,442300.0
"United Kingdom, Scotland",1979,M,164900.0,428600.0,432700.0,358900.0,292700.0,285200.0,254900.0,271600.0
"United Kingdom, Scotland",1979,F,156200.0,405600.0,416000.0,353100.0,300100.0,303800.0,296500.0,446100.0
"United Kingdom, Scotland",1980,M,164600.0,412600.0,437800.0,362500.0,293700.0,282300.0,253500.0,273300.0
"United Kingdom, Scotland",1980,F,156200.0,391800.0,422500.0,357700.0,300400.0,300900.0,293300.0,450300.0
"United Kingdom, Scotland",1981,M,163218.0,400237.0,444666.0,364386.0,298236.0,283647.0,258684.0,281786.0
"United Kingdom, Scotland",1981,F,154690.0,380188.0,430080.0,359332.0,304674.0,301586.0,296717.0,458073.0
"United Kingdom, Scotland",1982,M,166246.0,382172.0,448375.0,359173.0,309133.0,281559.0,260672.0,280005.0
"United Kingdom, Scotland",1982,F,158052.0,364165.0,432461.0,354660.0,314207.0,299811.0,298261.0,455588.0
"United Kingdom, Scotland",1983,M,168457.0,365876.0,449230.0,358122.0,315732.0,280691.0,263948.0,277019.0
"United Kingdom, Scotland",1983,F,160050.0,349373.0,433267.0,354152.0,320571.0,298280.0,301067.0,452285.0
"United Kingdom, Scotland",1984,M,167688.0,353591.0,448785.0,360927.0,321466.0,279973.0,267489.0,274704.0
"United Kingdom, Scotland",1984,F,159854.0,337712.0,432999.0,357441.0,325394.0,296671.0,303731.0,450455.0
"United Kingdom, Scotland",1985,M,166408.0,344194.0,443893.0,365789.0,326531.0,279148.0,263302.0,280249.0
"United Kingdom, Scotland",1985,F,158847.0,328619.0,429421.0,362406.0,329192.0,294803.0,297579.0,457509.0
"United Kingdom, Scotland",1986,M,165307.0,336004.0,438434.0,370882.0,331478.0,276437.0,260621.0,283148.0
"United Kingdom, Scotland",1986,F,158020.0,320190.0,424458.0,367852.0,333507.0,291668.0,293330.0,460424.0
"United Kingdom, Scotland",1987,M,164689.0,329148.0,429475.0,377209.0,333553.0,275691.0,258216.0,287422.0
"United Kingdom, Scotland",1987,F,157463.0,313425.0,417486.0,374106.0,335820.0,290137.0,290336.0,464844.0
"United Kingdom, Scotland",1988,M,165010.0,323880.0,416187.0,380163.0,334704.0,277459.0,257057.0,289859.0
"United Kingdom, Scotland",1988,F,157450.0,308669.0,405239.0,378666.0,337043.0,291392.0,287950.0,466712.0
"United Kingdom, Scotland",1989,M,166384.0,322359.0,401522.0,385094.0,337181.0,280560.0,256233.0,293832.0
"United Kingdom, Scotland",1989,F,158677.0,307406.0,391868.0,386750.0,340659.0,293898.0,286253.0,469514.0
"United Kingdom, Scotland",1990,M,166374.0,322927.0,388116.0,391770.0,341362.0,282257.0,255400.0,295659.0
"United Kingdom, Scotland",1990,F,158442.0,308165.0,380338.0,396245.0,345825.0,294489.0,284644.0,469257.0
"United Kingdom, Scotland",1991,M,165807.0,324255.0,377026.0,393687.0,345483.0,284728.0,254254.0,299275.0
